claim_id,policy_id,claim_date,amount,status
CLM0004788,POL003060,2026-01-07,1320.47,IN REVIEW
CLM0003509,POL003248,2024-11-03,15960.14,DENIED
CLM0006102,POL003766,2026-02-20,72840.44,DENIED
CLM0005566,POL002624,2024-09-06,22883.53,CLOSED
CLM0010633,POL002002,2026-05-29,1567.07,DENIED
CLM0006579,POL001257,2024-10-08,20040.2,DENIED
CLM0001215,POL004420,2026-03-14,55681.08,CLOSED
CLM0008605,POL003319,2026-05-25,8761.58,CLOSED
CLM0000604,POL003227,2025-07-15,8792.0,IN REVIEW
CLM0004401,POL003201,2026-05-30,13910.17,  IN REVIEW 
CLM0005047,POL000245,2025-10-08,38310.81,IN REVIEW
CLM0005479,POL004239,2024-07-27,32248.24,OPEN
CLM0004038,POL001335,2024-06-01,5821.79,OPEN
CLM0001690,POL002307,2026-05-18,75064.36,DENIED
CLM0007740,POL003670,2025-11-18,64376.24,CLOSED
CLM0001235,POL002614,2025-09-09,55259.01,IN REVIEW
CLM0003755,POL004098,2025-11-12,73811.46,OPEN
CLM0010195,POL001813,2025-02-17,56942.61,OPEN
CLM0007140,POL004438,2025-04-02,62951.23,IN REVIEW
CLM0006678,POL002548,2024-07-16,3390.2,CLOSED
CLM0000587,POL004839,2025-03-18,15436.64,IN REVIEW
CLM0006058,POL000701,2025-12-25,55446.83,IN REVIEW
CLM0003157,POL004408,2024-09-07,8568.94,CLOSED
CLM0006210,POL001906,2024-09-28,9550.64,CLOSED
CLM0006532,POL002348,2025-10-30,26583.96,DENIED
CLM0011771,POL003562,31/12/2025,7264.48,IN REVIEW
CLM0003401,POL000161,2026-01-02,35991.31,CLOSED
CLM0007511,POL004916,2024-09-06,42894.36,IN REVIEW
CLM0003389,POL001281,2025-02-02,17368.97,OPEN
CLM0011145,POL000879,2025-04-08,49476.35,IN REVIEW
CLM0003332,POL000989,2026-07-09,7539.43,IN REVIEW
CLM0002011,POL004225,2025-09-16,70316.17,denied
CLM0007058,POL001014,2026-01-01,21325.55,CLOSED
CLM0007760,POL004875,2024-12-19,65142.64,DENIED
CLM0008880,POL001392,2025-02-19,70220.97,OPEN
CLM0003125,POL003725,2025-03-25,60449.67,OPEN
CLM0009131,POL003783,2025-10-30,1915.6,IN REVIEW
CLM0006599,POL000145,2025-05-12,45413.28,OPEN
CLM0010019,POL004293,2024-08-04,47534.57,IN REVIEW
CLM0001137,POL000358,2026-01-21,53254.95,CLOSED
CLM0001205,POL001871,2024-08-16,47601.6,IN REVIEW
CLM0001027,POL004173,2024-12-22,52898.25,OPEN
CLM0010839,POL003953,2024-11-21,45021.7,DENIED
CLM0003411,POL000564,2026-07-21,32437.99,CLOSED
CLM0004467,POL001369,2025-10-01,28398.94,CLOSED
CLM0005393,POL004529,2025-10-05,41532.08,CLOSED
CLM0006406,POL002718,2025-01-28,16006.93,DENIED
CLM0000145,POL001613,2025-05-23,9777.43,IN REVIEW
CLM0003720,POL003746,2024-08-04,36076.54,CLOSED
CLM0002643,POL002527,2025-02-23,36810.32,DENIED
CLM0005970,POL000432,2024-11-15,52607.18,CLOSED
CLM0006246,POL002744,2025-09-06,49032.29,DENIED
CLM0010873,POL001073,2025-10-06,26786.35,DENIED
CLM0010368,POL004829,2026-05-27,-3265.76,DENIED
CLM0007719,POL004391,2024-07-03,50071.35,CLOSED
CLM0009168,POL000196,2024-06-24,35045.16,DENIED
CLM0002682,POL001297,2026-06-20,30100.6,OPEN
CLM0000506,POL001326,2026-03-01,31240.4,OPEN
CLM0001346,POL003779,2025-03-07,69294.53,IN REVIEW
CLM0008537,POL001576,2024-12-21,69107.2,denied
CLM0000824,POL004817,2024-10-25,50604.53,CLOSED
CLM0002959,POL003307,2026-01-06,71993.62,IN REVIEW
CLM0007554,POL003437,2026-04-17,76971.81,IN REVIEW
CLM0004427,POL001280,2024-08-11,8184.25,DENIED
CLM0009437,POL000354,2026-04-07,-54660.56,IN REVIEW
CLM0005538,POL003702,2025-11-26,79767.66,DENIED
CLM0005143,POL003783,2026-07-17,0,DENIED
CLM0000596,POL001495,2026-03-04,63108.71,open
CLM0011760,POL003436,2025-12-07,26531.23,OPEN
CLM0011377,POL001200,2025-08-08,42630.78,IN REVIEW
CLM0005743,POL003374,2024-11-25,39134.56,DENIED
CLM0003898,POL002294,2026-07-04,15960.45,OPEN
CLM0010327,POL002452,2024-07-25,26473.36,OPEN
CLM0009202,POL000191,2024-11-15,60546.73,closed
CLM0004643,POL001519,2026-03-13,18722.07,CLOSED
CLM0006454,POL003635,2025-08-02,79412.24,OPEN
CLM0004414,POL003165,2025-06-23,31455.52,DENIED
CLM0009945,POL001395,2026-06-04,43861.71,DENIED
CLM0001433,POL004436,2026-02-23,72447.28,DENIED
CLM0011445,POL003867,2024-11-18,12038.75,IN REVIEW
CLM0007544,POL003242,2024-06-07,34247.21,OPEN
CLM0008608,POL004099,2024-12-30,5850.08,CLOSED
CLM0010786,POL000099,2026-06-19,54084.26,CLOSED
CLM0010338,POL003261,2026-06-04,55694.58,  OPEN 
CLM0001375,POL000370,2026-07-09,21521.51,DENIED
CLM0010422,POL003375,2024-08-12,51772.31,OPEN
CLM0000195,POL003041,2026-04-11,67205.91,DENIED
CLM0005196,POL004908,2025-12-29,59875.58,IN REVIEW
CLM0010458,POL001203,2025-10-04,3202.47,IN REVIEW
CLM0001524,POL002306,2026-05-07,2247.97,IN REVIEW
CLM0008178,POL000163,2026-03-07,1928.88,CLOSED
CLM0006151,POL003619,2025-03-29,41887.36,OPEN
CLM0005269,POL001525,2025-05-09,17265.09,OPEN
CLM0000965,POL003347,2025-03-02,59451.03,CLOSED
CLM0005342,POL004786,2024-11-30,21818.32,OPEN
CLM0010378,POL004859,2025-05-11,57621.41,IN REVIEW
CLM0005252,POL003086,2025-08-16,26657.67,closed
CLM0006602,POL000907,2024-12-25,20972.03,IN REVIEW
CLM0000056,POL001172,2026-02-07,54607.46,IN REVIEW
CLM0003248,POL002370,2025-12-28,58499.56,IN REVIEW
CLM0011028,POL000868,2025-08-18,7734.39,OPEN
CLM0010694,POL909026,2024-07-05,34343.16,CLOSED
CLM0002250,POL000295,2025-01-08,38687.27,IN REVIEW
CLM0004828,POL003242,2025-07-05,2898.59,OPEN
CLM0011884,POL002442,2024-07-11,28231.89,CLOSED
CLM0001783,POL001795,2026-05-16,9765.69,  OPEN 
CLM0001383,POL002770,2025-02-20,0,IN REVIEW
CLM0008581,POL003268,2025-04-11,999.82,DENIED
CLM0000546,POL000245,2026-02-07,19992.37,IN REVIEW
CLM0000427,POL002599,2025-01-25,37477.8,CLOSED
CLM0005662,POL000758,2026-06-07,14024.34,CLOSED
CLM0001245,POL003163,2024-12-03,41844.43,IN REVIEW
CLM0006433,POL001309,2025-02-19,-16565.5,DENIED
CLM0006985,POL001078,2025-11-22,38144.29,OPEN
CLM0011298,POL003398,2025-08-18,30758.6,DENIED
CLM0000643,POL002031,2026-05-06,62792.83,OPEN
CLM0007852,POL001715,2026-06-09,58476.01,OPEN
CLM0003365,POL004793,2025-01-09,43766.82,DENIED
CLM0001474,POL004038,2025-01-25,43472.47,DENIED
CLM0006535,POL002306,2025-01-14,29606.88,DENIED
CLM0009915,POL004220,2026-02-19,17119.02,OPEN
CLM0005257,POL003035,2024-08-21,9443.03,CLOSED
CLM0008835,POL002568,2026-01-24,35266.37,OPEN
CLM0011112,POL001833,2025-08-29,-50586.17,CLOSED
CLM0007113,POL002655,2025-01-11,49946.19,IN REVIEW
CLM0010341,POL003461,2024-12-12,33056.16,CLOSED
CLM0005967,POL004132,2024-08-08,27365.05,IN REVIEW
CLM0008637,POL000223,2024-08-07,44994.26,IN REVIEW
CLM0003853,POL001401,2026-03-07,-38095.17,IN REVIEW
CLM0002070,POL001032,2024-10-16,47121.61,DENIED
CLM0008546,POL002106,2025-03-24,68552.68,CLOSED
CLM0005978,POL003313,2025-05-25,27123.33,  CLOSED 
CLM0011296,POL004014,2025-05-11,62539.44,CLOSED
CLM0000782,POL001251,2026-06-14,4844.92,OPEN
CLM0000589,POL999378,2025-07-31,77321.53,IN REVIEW
CLM0001382,POL001445,2025-10-29,72777.86,closed
CLM0000814,POL004514,2024-12-03,50423.71,DENIED
CLM0004796,POL002299,2025-09-24,52330.48,OPEN
CLM0008738,POL004045,2025-08-18,11168.57,open
CLM0007127,POL003719,2025-08-07,6970.04,CLOSED
CLM0005376,POL000625,2024-09-12,39693.83,IN REVIEW
CLM0011579,POL003466,2026-01-09,42175.86,IN REVIEW
CLM0009382,POL002211,2025-11-04,33284.0,OPEN
CLM0000668,POL002185,2025-10-21,47891.2,IN REVIEW
CLM0000394,POL004683,2024-08-18,53389.12,OPEN
CLM0008451,POL000921,2026-04-06,62816.64,IN REVIEW
CLM0010362,POL001711,2025-12-15,1831.27,DENIED
CLM0007716,POL002183,2025-03-10,7918.79,DENIED
CLM0011921,POL002227,2025-06-17,46122.31,DENIED
CLM0006219,POL003333,2025-01-30,7584.3,DENIED
CLM0008335,POL001789,2026-03-30,56406.42,CLOSED
CLM0005138,POL003691,2026-02-26,51020.23,DENIED
CLM0006437,POL004083,2024-08-22,12915.73,DENIED
CLM0009506,POL003768,2026-01-10,36726.47,  IN REVIEW 
CLM0011474,POL000518,2024-06-17,44151.66,DENIED
CLM0000571,POL001247,2024-10-07,68364.16,OPEN
CLM0010947,POL004308,2025-09-25,19685.81,OPEN
CLM0007957,POL000774,2025-03-04,2302.65,  OPEN 
CLM0006710,POL002585,2024-10-16,71975.25,OPEN
CLM0004517,POL000331,2025-02-10,52818.95,CLOSED
CLM0008053,POL003928,2025-06-10,36255.76,OPEN
CLM0009997,POL002711,2025-01-27,3100.31,CLOSED
CLM0004418,POL000341,2025-05-02,41105.09,CLOSED
CLM0002195,POL001291,2024-12-07,18874.12,DENIED
CLM0006105,POL001349,2025-02-05,64307.72,OPEN
CLM0007775,POL001449,2025-03-26,30685.56,CLOSED
CLM0007425,POL001994,2025-09-24,44692.04,OPEN
CLM0008196,POL001060,2024-06-23,23024.36,CLOSED
CLM0011357,POL004742,2025-05-05,38904.63,IN REVIEW
CLM0006894,POL000370,2026-03-30,40725.85,IN REVIEW
CLM0002783,POL000791,2024-06-23,55852.84,DENIED
CLM0004777,POL002057,2024-08-09,22901.74,IN REVIEW
CLM0008209,POL002611,2025-11-01,68084.51,OPEN
CLM0008666,POL002850,2026-07-20,8660.65,IN REVIEW
CLM0005931,POL002775,2026-03-08,26444.34,DENIED
CLM0004032,POL000002,2025-08-15,14394.94,CLOSED
CLM0011856,POL004680,2025-08-13,9524.44,  DENIED 
CLM0007404,POL002913,2025-12-23,66956.29,IN REVIEW
CLM0004935,POL002129,2025-09-22,16460.23,OPEN
CLM0000278,POL003227,2025-12-14,52369.78,CLOSED
CLM0010945,POL004086,2026-05-22,32070.19,IN REVIEW
CLM0009278,POL004376,2025-04-01,36359.32,DENIED
CLM0001456,POL004048,2025-03-03,23321.76,  IN REVIEW 
CLM0008311,POL002024,2024-11-08,748.59,CLOSED
CLM0011887,POL000083,2025-10-12,16409.61,IN REVIEW
CLM0001755,POL002185,2024-12-02,10038.1,IN REVIEW
CLM0006343,POL000225,2025-08-08,52196.01,CLOSED
CLM0004090,POL000948,2024-07-27,6007.45,DENIED
CLM0007953,POL001690,2026-04-19,33357.65,CLOSED
CLM0005813,POL002873,2025-08-12,73463.17,OPEN
CLM0000688,POL003118,2025-03-14,8083.61,IN REVIEW
CLM0011479,POL977712,2025-04-30,19692.48,DENIED
CLM0004046,POL003865,2025-02-28,56344.5,CLOSED
CLM0002288,POL002095,2025-09-19,53958.51,CLOSED
CLM0006057,POL004961,2026-05-09,30113.09,DENIED
CLM0003714,POL004494,2026-05-17,61457.63,CLOSED
CLM0005927,POL004913,2024-06-04,13820.13,CLOSED
CLM0004651,POL002401,2024-12-14,76335.0,IN REVIEW
CLM0009087,POL000645,N/A,28640.25,denied
CLM0001342,POL002695,2025-06-27,1894.97,IN REVIEW
CLM0009032,POL003223,2025-12-17,38280.24,IN REVIEW
CLM0010240,POL001512,2025-09-07,36262.68,OPEN
CLM0003358,POL001200,,48739.47,CLOSED
CLM0008520,POL004352,2024-09-06,58786.59,DENIED
CLM0010435,POL003159,N/A,52716.79,IN REVIEW
CLM0006996,POL002337,2026-02-26,28493.88,DENIED
CLM0008193,POL000827,2025-08-22,4337.07,IN REVIEW
CLM0009306,POL003915,2025-10-03,36483.92,DENIED
CLM0000769,POL001534,2024-08-19,61974.99,IN REVIEW
CLM0005027,POL004522,2026-07-10,74399.72,CLOSED
CLM0006407,POL001983,2025-04-30,13097.14,IN REVIEW
CLM0001427,POL003325,2024-09-09,50910.67,OPEN
CLM0011014,POL003730,2026-01-10,37173.82,IN REVIEW
CLM0005153,POL001683,2024-11-07,28020.03,IN REVIEW
CLM0011299,POL003201,2026-06-12,60343.52,IN REVIEW
CLM0010608,POL000208,2025-12-27,66486.66,CLOSED
CLM0008828,POL000165,2024-07-24,30897.0,CLOSED
CLM0011984,POL000075,2025-11-19,59772.2,CLOSED
CLM0000899,POL002094,2025-06-27,54891.6,OPEN
CLM0006071,POL002691,2025-06-05,32741.32,DENIED
CLM0001057,POL003043,2026-01-21,8179.53,CLOSED
CLM0004450,POL003755,2026-04-09,55207.36,IN REVIEW
CLM0000166,POL000312,2024-11-16,42766.82,DENIED
CLM0004927,POL004454,2025-06-13,57349.1,IN REVIEW
CLM0001390,POL003591,2026-02-05,76030.46,DENIED
CLM0001180,POL001878,2025-10-29,31383.75,denied
CLM0003580,POL001189,2024-11-08,76197.94,CLOSED
CLM0000542,POL003660,2025-02-10,31319.83,IN REVIEW
CLM0000502,POL003908,2025-07-12,73901.07,IN REVIEW
CLM0007768,POL002464,2025-11-17,60921.69,  IN REVIEW 
CLM0009463,POL004312,2025-10-20,20501.11,CLOSED
CLM0011855,POL003338,2024-07-14,50502.9,IN REVIEW
CLM0007441,POL004205,2026-04-11,75258.73,CLOSED
CLM0003721,POL001771,2025-04-05,23249.32,DENIED
CLM0005082,POL000244,2025-11-03,48354.18,CLOSED
CLM0006634,POL002254,2024-11-04,1654.04,CLOSED
CLM0003324,POL001888,2026-03-02,59908.88,DENIED
CLM0002020,POL003514,2025-09-08,37699.33,CLOSED
CLM0004986,POL003687,2026-06-17,54433.95,OPEN
CLM0011795,POL002043,2025-10-30,24705.04,OPEN
CLM0008763,POL003545,2025-12-29,59940.41,DENIED
CLM0006189,POL002199,2026-05-11,9961.76,OPEN
CLM0011061,POL002711,2025-03-02,32141.39,  CLOSED 
CLM0005037,POL002509,2026-01-10,53037.6,DENIED
CLM0002190,POL000315,2024-06-10,63933.21,IN REVIEW
CLM0008264,POL001453,2025-07-08,33089.91,OPEN
CLM0003457,POL003977,2024-07-01,20079.43,CLOSED
CLM0003827,POL004956,2026-01-11,19013.37,IN REVIEW
CLM0004309,POL002608,2025-07-16,68386.57,DENIED
CLM0010905,POL000070,2024-07-10,61384.55,OPEN
CLM0002761,POL986038,2024-08-07,38049.63,DENIED
CLM0009182,POL001421,2026-04-17,56954.15,IN REVIEW
CLM0009905,POL000685,2024-07-19,30002.73,DENIED
CLM0008288,POL004016,2026-04-07,26660.79,DENIED
CLM0003758,POL981808,2026-03-24,29749.62,CLOSED
CLM0005372,POL002064,2026-06-22,48979.03,DENIED
CLM0001748,POL002542,2024-06-30,55198.17,IN REVIEW
CLM0002273,POL001522,2026-07-05,18224.14,DENIED
CLM0003723,POL001711,2026-13-45,20613.55,CLOSED
CLM0003039,POL000732,2024-07-22,8839.47,CLOSED
CLM0009973,POL001179,N/A,60504.12,CLOSED
CLM0002099,POL000909,2024-12-23,73355.95,DENIED
CLM0007705,POL000407,2024-12-14,28560.61,DENIED
CLM0002476,POL004424,2026-01-13,2001.61,CLOSED
CLM0007292,POL000060,2026-04-15,17489.03,DENIED
CLM0009909,POL000249,2026-02-01,26045.52,CLOSED
CLM0010745,POL003012,2024-08-02,51458.53,IN REVIEW
CLM0002287,POL003568,2024-10-27,29169.81,OPEN
CLM0010612,POL001382,2025-06-09,35140.68,DENIED
CLM0003680,POL003693,2025-03-27,-17823.86,IN REVIEW
CLM0008212,POL001850,2026-03-01,36669.31,IN REVIEW
CLM0011431,POL004543,2024-12-10,16974.28,  OPEN 
CLM0010981,POL001640,2026-01-19,61255.72,  IN REVIEW 
CLM0008068,POL001212,2025-11-29,23481.25,DENIED
CLM0007025,POL001182,2025-06-24,59218.5,DENIED
CLM0005937,POL002968,,16474.04,OPEN
CLM0001478,POL004900,2026-05-09,47587.54,DENIED
CLM0001121,POL003647,2025-08-06,63889.84,IN REVIEW
CLM0001966,POL001408,2025-02-19,36172.47,DENIED
CLM0008654,POL004696,2026-06-24,33446.82,IN REVIEW
CLM0002799,POL002283,2026-06-21,53257.08,CLOSED
CLM0009334,POL001075,2025-06-09,39890.47,DENIED
CLM0011108,POL003169,2025-02-13,48015.87,CLOSED
CLM0009953,POL004923,2026-03-20,74066.7,OPEN
CLM0001022,POL002648,2026-06-09,39488.74,IN REVIEW
CLM0010102,POL004624,2025-03-09,31533.79,DENIED
CLM0010224,POL002395,2024-10-24,74537.97,CLOSED
CLM0005598,POL002618,2026-03-10,63299.4,OPEN
CLM0006829,POL000286,2025-05-29,66017.58,OPEN
CLM0000405,POL000167,2026-06-07,55087.53,DENIED
CLM0011930,POL003345,2024-07-14,46130.37,DENIED
CLM0002494,POL004196,2025-06-16,46235.44,DENIED
CLM0003678,POL002206,2025-05-09,40748.93,OPEN
CLM0009636,POL002590,2025-03-27,35098.08,denied
CLM0003388,POL002350,2025-08-14,67035.36,OPEN
CLM0010414,POL002884,2025-11-29,76420.86,DENIED
CLM0009467,POL000208,2025-03-30,59631.28,DENIED
CLM0008401,POL004440,2025-01-28,41612.69,DENIED
CLM0005522,POL000294,2026-01-03,55151.46,IN REVIEW
CLM0002264,POL000989,2025-02-18,66900.92,CLOSED
CLM0010259,POL000260,2026-06-16,57689.07,IN REVIEW
CLM0004498,POL002029,2025-07-19,48994.87,DENIED
CLM0004021,POL001233,2024-06-20,64450.64,OPEN
CLM0001792,POL001755,2025-07-26,61696.27,IN REVIEW
CLM0006872,POL004453,2025-12-26,22698.27,IN REVIEW
CLM0005388,POL003791,2025-09-01,26297.45,DENIED
CLM0010928,POL001119,2024-09-28,18892.0,CLOSED
CLM0009664,POL004697,2026-01-10,25514.02,IN REVIEW
CLM0000952,POL000092,2024-10-16,44773.24,IN REVIEW
CLM0010291,POL003047,2025-02-18,18864.44,DENIED
CLM0000408,POL002403,2024-07-27,64629.49,DENIED
CLM0005099,POL001776,2024-11-03,43689.84,DENIED
CLM0001701,POL001902,2025-05-11,54238.35,CLOSED
CLM0007178,POL001882,2025-07-11,74028.48,OPEN
CLM0009162,POL000586,2026-04-21,10098.05,IN REVIEW
CLM0002722,POL002797,2025-08-28,27839.12,IN REVIEW
CLM0008784,POL003318,2024-12-13,44735.38,CLOSED
CLM0010312,POL960612,2024-08-15,16981.07,DENIED
CLM0002894,POL003706,2025-09-20,30172.29,open
CLM0006728,POL000376,2025-03-17,61662.27,DENIED
CLM0004235,POL002015,2024-11-30,41177.68,DENIED
CLM0011827,POL000530,2025-10-23,56844.05,IN REVIEW
CLM0011992,POL002609,2024-07-06,64407.11,DENIED
CLM0006491,POL001843,2024-07-30,79001.95,  DENIED 
CLM0003916,POL003103,2024-09-24,46739.75,CLOSED
CLM0009210,POL001658,2024-12-15,17449.88,OPEN
CLM0002005,POL002846,2024-12-30,11709.51,  OPEN 
CLM0009459,POL004422,2025-12-30,26178.06,OPEN
CLM0006747,POL003916,2026-05-30,747.8,OPEN
CLM0006345,POL003501,2024-06-20,38001.41,OPEN
CLM0009404,POL003547,2024-08-16,68678.22,IN REVIEW
CLM0001624,POL004305,2026-05-20,73410.42,CLOSED
CLM0000738,POL001689,2026-07-10,64480.44,DENIED
CLM0006881,POL000238,2026-04-20,10852.2,CLOSED
CLM0000063,POL003871,2025-04-26,27093.81,IN REVIEW
CLM0004510,POL000393,2024-07-25,823.22,CLOSED
CLM0007999,POL003744,2024-08-25,0,DENIED
CLM0004121,POL003173,2025-12-05,35620.71,OPEN
CLM0008521,POL003594,2026-06-01,-36898.77,OPEN
CLM0003490,POL001946,2025-02-17,14301.64,IN REVIEW
CLM0011407,POL001007,2026-06-25,18720.62,CLOSED
CLM0001810,POL003622,2025-06-10,74635.81,DENIED
CLM0009067,POL001541,2026-04-12,73951.89,DENIED
CLM0003295,POL000395,2026-03-28,51070.92,IN REVIEW
CLM0008756,POL001792,2025-02-17,42524.93,DENIED
CLM0009764,POL002624,2025-11-10,50791.55,DENIED
CLM0004799,POL004774,2025-12-24,62560.72,IN REVIEW
CLM0002087,POL003863,2025-02-13,51235.13,DENIED
CLM0010049,POL000550,2026-05-26,77580.95,IN REVIEW
CLM0005704,POL002901,2025-11-29,73573.92,DENIED
CLM0010641,POL004586,2024-07-19,69791.55,OPEN
CLM0003350,POL001493,2025-05-18,74916.28,IN REVIEW
CLM0006215,POL002202,2026-02-28,30380.68,CLOSED
CLM0003177,POL004456,2025-03-23,6314.43,open
CLM0004168,POL002970,2025-10-12,42924.67,IN REVIEW
CLM0004321,POL001841,2024-11-04,56894.26,OPEN
CLM0009671,POL003227,2024-08-04,32954.08,IN REVIEW
CLM0002154,POL003102,2025-11-16,59931.56,OPEN
CLM0009944,POL003589,2026-05-30,74170.82,DENIED
CLM0001031,POL004855,2025-10-12,25393.08,IN REVIEW
CLM0002531,POL000870,2025-04-04,75654.49,DENIED
CLM0003119,POL001782,2024-06-26,26191.85,OPEN
CLM0010181,POL003183,2024-07-15,2296.43,IN REVIEW
CLM0011424,POL000014,2025-02-27,23784.29,OPEN
CLM0006211,POL004366,2024-07-25,19132.84,IN REVIEW
CLM0001356,POL001015,2025-03-22,40790.15,CLOSED
CLM0001635,POL000359,2025-03-04,30513.27,DENIED
CLM0005158,POL003895,2025-10-10,21756.71,OPEN
CLM0009136,POL000367,2024-11-16,51433.14,OPEN
CLM0000856,POL004778,2025-09-16,49041.98,IN REVIEW
CLM0011979,POL002577,2026-03-21,42163.62,OPEN
CLM0003185,POL001693,2025-10-05,28060.27,closed
CLM0009974,POL004068,2025-07-02,26574.82,CLOSED
CLM0005139,POL001746,2026-03-23,50325.9,DENIED
CLM0002805,POL004429,2026-03-06,55065.3,CLOSED
CLM0006497,POL000274,2025-06-16,63423.93,OPEN
CLM0005942,POL001481,2024-09-29,28166.46,IN REVIEW
CLM0005024,POL002631,2024-12-08,47378.35,DENIED
CLM0003775,POL000842,2025-01-28,44839.33,CLOSED
CLM0005288,POL004156,2024-09-24,71404.54,OPEN
CLM0002720,POL000184,2025-04-05,79794.62,DENIED
CLM0003882,POL001656,2026-04-24,58206.69,OPEN
CLM0010511,POL003031,2024-06-15,13497.54,IN REVIEW
CLM0011679,POL004826,2025-06-16,6303.48,OPEN
CLM0011356,POL003623,2024-12-20,10101.12,OPEN
CLM0004037,POL000496,2024-09-25,35211.36,OPEN
CLM0011419,POL001480,2025-04-24,30374.22,DENIED
CLM0008552,POL000127,2025-01-09,0,OPEN
CLM0007913,POL004180,2025-09-19,41444.34,IN REVIEW
CLM0007756,POL003032,2026-05-06,45859.93,DENIED
CLM0005619,POL001293,2024-10-30,61231.89,DENIED
CLM0000903,POL002839,2025-10-03,57711.66,IN REVIEW
CLM0002549,POL002553,2024-08-10,37466.36,DENIED
CLM0008126,POL002843,2025-12-24,46828.7,OPEN
CLM0007426,POL004010,2024-08-25,65998.6,CLOSED
CLM0005677,POL001154,2026-06-28,65121.77,CLOSED
CLM0011416,POL003470,2026-07-15,15682.55,DENIED
CLM0010912,POL001008,2024-06-24,79581.22,DENIED
CLM0002711,POL002760,2024-08-31,8403.59,CLOSED
CLM0010998,POL002664,2025-09-29,11842.03,IN REVIEW
CLM0000053,POL000389,2025-08-05,19857.51,IN REVIEW
CLM0008933,POL001828,2025-07-28,41244.87,IN REVIEW
CLM0008545,POL003659,2024-12-02,30543.17,DENIED
CLM0000653,POL002843,2026-02-05,47804.84,CLOSED
CLM0011020,POL004014,2025-09-01,49654.04,DENIED
CLM0010194,POL002585,2024-11-22,11326.69,OPEN
CLM0009810,POL002556,2025-07-04,44522.8,DENIED
CLM0007242,POL002993,2025-10-20,47792.2,IN REVIEW
CLM0002942,POL001576,2025-01-16,68916.63,OPEN
CLM0005089,POL001993,2025-02-08,7598.84,IN REVIEW
CLM0011583,POL000083,2025-10-17,53654.87,OPEN
CLM0009399,POL002839,2025-05-09,13148.97,OPEN
CLM0009538,POL004216,2025-06-30,44566.58,  CLOSED 
CLM0001758,POL000565,2025-05-12,57596.35,CLOSED
CLM0006725,POL004239,2025-12-22,18833.87,OPEN
CLM0001598,POL001816,2025-12-03,71298.37,OPEN
CLM0007132,POL000710,2025-07-04,13907.41,CLOSED
CLM0006287,POL003398,N/A,31352.11,IN REVIEW
CLM0006782,POL000669,2024-09-13,15598.51,IN REVIEW
CLM0006344,POL001929,2025-11-30,68860.7,IN REVIEW
CLM0002664,POL000817,2025-01-25,59480.48,OPEN
CLM0011358,POL001866,2026-03-01,39151.99,DENIED
CLM0011508,POL001101,2024-12-29,59480.26,CLOSED
CLM0009621,POL004094,2024-07-31,11929.07,DENIED
CLM0010005,POL004919,2026-07-05,23629.47,IN REVIEW
CLM0001726,POL004331,31/12/2025,39474.18,IN REVIEW
CLM0000310,POL003428,2026-02-12,33268.68,IN REVIEW
CLM0005579,POL003138,2025-05-14,35422.29,  DENIED 
CLM0008897,POL004107,2026-07-18,36974.1,denied
CLM0009360,POL004023,2025-11-24,79405.77,IN REVIEW
CLM0008477,POL002353,2026-01-07,61365.54,denied
CLM0000784,POL002376,2026-01-18,36278.71,OPEN
CLM0007357,POL002885,2024-11-06,49871.35,DENIED
CLM0009423,POL002979,2026-05-03,17977.33,IN REVIEW
CLM0004384,POL001221,,28878.17,DENIED
CLM0005202,POL004045,2025-06-29,43072.45,CLOSED
CLM0001702,POL001161,2025-03-26,52560.06,CLOSED
CLM0010820,POL003089,2025-04-18,16750.4,CLOSED
CLM0008965,POL001746,2025-11-10,49380.26,CLOSED
CLM0003779,POL002912,2025-11-09,53810.97,OPEN
CLM0009597,POL003386,2024-10-08,61892.81,DENIED
CLM0001747,POL004663,2026-07-13,59616.61,IN REVIEW
CLM0002370,POL002518,2026-05-02,479.11,OPEN
CLM0007235,POL001574,2024-12-25,26186.5,OPEN
CLM0008220,POL001726,2025-08-24,23207.59,OPEN
CLM0000816,POL004921,2026-03-10,41189.93,OPEN
CLM0001908,POL002915,2025-04-17,30368.02,denied
CLM0011883,POL003699,2025-08-30,72932.09,CLOSED
CLM0003323,POL001112,2024-09-06,2857.95,IN REVIEW
CLM0009097,POL002724,2025-06-07,16853.84,DENIED
CLM0003655,POL000220,2024-10-09,49419.87,IN REVIEW
