policy_id,broker_id,product,start_date,end_date,premium,status,extract_date
POL003642,BRK0045,General Liability,2026-03-01,2027-03-01,7954.33,ACTIVE,2026-08-15
POL004386,BRK0031,Commercial Auto,2024-12-04,2025-12-04,21586.81,LAPSED,2026-08-15
POL001198,BRK0015,General Liability,2024-11-06,2025-11-06,1617.51,LAPSED,2026-08-15
POL003730,BRK0010,Property,2024-10-06,2025-10-06,23684.43,RENEWED,2026-08-15
POL004852,BRK0023,Property,N/A,2026-11-14,795.74,LAPSED,2026-08-15
POL004708,BRK0009,Property,2026-04-03,2027-04-03,6568.71,ACTIVE,2026-08-15
POL004745,BRK0022,Property,2025-08-21,2026-08-21,12356.51,LAPSED,2026-08-15
POL003890,BRK0038,Property,2025-02-16,2026-02-16,23193.17,CANCELLED,2026-08-15
POL002360,BRK0006,Property,2025-12-16,2026-12-16,4964.9,CANCELLED,2026-08-15
POL001525,BRK0047,Commercial Auto,2025-12-03,2026-12-03,4441.65,LAPSED,2026-08-15
POL004294,BRK0013,Commercial Auto,2025-06-08,2026-06-08,11829.78,RENEWED,2026-08-15
POL002254,BRK0049,Property,2025-08-23,2026-08-23,20464.15,LAPSED,2026-08-15
POL001725,BRK0034,General Liability,2025-09-08,2026-09-08,1889.47,ACTIVE,2026-08-15
POL001668,BRK0011,Property,2026-02-26,2027-02-26,18647.27,CANCELLED,2026-08-15
POL000013,BRK0041,Marine,2024-04-04,2025-04-04,3705.08,CANCELLED,2026-08-15
POL002600,BRK0011,  Cyber ,2024-04-14,2025-04-14,5028.45,ACTIVE,2026-08-15
POL004387,BRK0010,General Liability,2024-02-02,2025-02-01,13443.85,CANCELLED,2026-08-15
POL000947,BRK0011,MARINE,2026-03-01,2027-03-01,22611.52,ACTIVE,2026-08-15
POL004425,BRK0031,Cyber,2024-09-16,2025-09-16,14976.81,LAPSED,2026-08-15
POL004406,BRK0039,Property,,2025-01-27,21185.77,ACTIVE,2026-08-15
POL001242,BRK0027,Cyber,2024-12-05,2025-12-05,14885.8,RENEWED,2026-08-15
POL002060,BRK0019,Property,2025-07-06,2026-07-06,1146.22,LAPSED,2026-08-15
POL002966,BRK0034,Commercial Auto,2026-01-18,2027-01-18,15784.19,ACTIVE,2026-08-15
POL001000,BRK0034,Marine,2025-11-27,2026-11-27,18169.9,ACTIVE,2026-08-15
POL003616,BRK0011,Commercial Auto,2024-07-19,2025-07-19,4397.13,RENEWED,2026-08-15
POL001086,BRK0031,Commercial Auto,2026-04-19,2027-04-19,22708.2,CANCELLED,2026-08-15
POL003963,BRK0049,Commercial Auto,2026-06-17,2027-06-17,6985.08,CANCELLED,2026-08-15
POL003973,BRK0001,General Liability,2025-03-01,2026-03-01,8655.35,ACTIVE,2026-08-15
POL003996,BRK0004,Property,2024-08-11,2025-08-11,20710.4,LAPSED,2026-08-15
POL004836,BRK0044,Commercial Auto,2026-04-01,2027-04-01,21154.28,RENEWED,2026-08-15
POL001793,BRK0039,Marine,2025-12-24,2026-12-24,915.43,ACTIVE,2026-08-15
POL002136,BRK0006,General Liability,2024-09-23,2025-09-23,23337.95,LAPSED,2026-08-15
POL002788,BRK0046,Commercial Auto,2025-08-23,2026-08-23,21204.42,RENEWED,2026-08-15
POL004090,BRK0025,Commercial Auto,2024-09-17,2025-09-17,6407.38,RENEWED,2026-08-15
POL003579,BRK0031,General Liability,2026-05-01,2027-05-01,14453.19,ACTIVE,2026-08-15
POL001834,BRK0017,Marine,2024-03-09,2025-03-09,10373.52,CANCELLED,2026-08-15
POL000803,BRK0015,Marine,2025-09-24,2026-09-24,5281.17,LAPSED,2026-08-15
POL001947,BRK0047,Cyber,2025-04-10,2026-04-10,1590.58,CANCELLED,2026-08-15
POL000627,BRK0050,  Marine ,2025-10-11,2026-10-11,4164.71,LAPSED,2026-08-15
POL001272,BRK0029,Cyber,2025-10-10,2026-10-10,10805.7,LAPSED,2026-08-15
POL004461,BRK0018,Cyber,2024-11-15,2025-11-15,19999.47,ACTIVE,2026-08-15
POL003897,BRK0044,Marine,2026-04-05,2027-04-05,17309.01,LAPSED,2026-08-15
POL000674,BRK0047,Cyber,2025-05-10,2026-05-10,15416.69,CANCELLED,2026-08-15
POL001952,BRK0033,General Liability,2024-01-17,2025-01-16,14714.32,CANCELLED,2026-08-15
POL002049,BRK0014,Property,2024-09-01,2025-09-01,20798.88,CANCELLED,2026-08-15
POL000204,BRK0011,General Liability,2024-09-11,2025-09-11,4315.85,CANCELLED,2026-08-15
POL001879,BRK0032,Commercial Auto,2026-04-08,2027-04-08,11757.91,LAPSED,2026-08-15
POL000141,BRK0026,Marine,2025-08-10,2026-08-10,4710.89,RENEWED,2026-08-15
POL004459,BRK0024,Cyber,2025-02-16,2026-02-16,11852.1,ACTIVE,2026-08-15
POL003105,BRK0031,Property,2024-11-03,2025-11-03,7261.84,ACTIVE,2026-08-15
POL002442,BRK0014,Marine,2026-02-26,2027-02-26,24839.64,ACTIVE,2026-08-15
POL003227,BRK0005,Commercial Auto,2024-09-08,2025-09-08,11324.08,RENEWED,2026-08-15
POL004185,BRK0033,Commercial Auto,2026-04-28,2027-04-28,6925.75,RENEWED,2026-08-15
POL004192,BRK0044,Marine,2024-05-17,2025-05-17,2577.66,RENEWED,2026-08-15
POL001103,BRK0025,Commercial Auto,2024-03-28,2025-03-28,12208.48,ACTIVE,2026-08-15
POL002598,BRK0039,Property,2025-01-16,2026-01-16,24140.73,RENEWED,2026-08-15
POL004559,BRK0042,Property,2024-03-01,2025-03-01,7780.1,CANCELLED,2026-08-15
POL002607,BRK0050,Property,2024-12-31,2025-12-31,21402.78,CANCELLED,2026-08-15
POL002396,BRK0012,Cyber,2024-02-25,2025-02-24,23202.22,LAPSED,2026-08-15
POL000559,BRK0021,General Liability,2025-05-02,2026-05-02,22836.48,CANCELLED,2026-08-15
POL004234,BRK0001,Marine,2024-01-13,2025-01-12,27068.85,RENEWED,2026-08-15
POL002536,BRK0011,Property,2026-03-24,,22620.31,ACTIVE,2026-08-15
POL003974,BRK0038,Property,2025-12-16,2026-12-16,1166.78,LAPSED,2026-08-15
POL002975,BRK0026,Property,2025-02-11,2026-02-11,4160.5,RENEWED,2026-08-15
POL003446,BRK0032,General Liability,2024-11-12,2025-11-12,22482.74,RENEWED,2026-08-15
POL002500,BRK0005,Property,2024-03-27,2025-03-27,5515.24,LAPSED,2026-08-15
POL002119,BRK0026,Marine,2025-08-04,2026-08-04,13589.36,CANCELLED,2026-08-15
POL002467,BRK0012,Commercial Auto,N/A,N/A,11147.62,LAPSED,2026-08-15
POL002323,BRK0024,Marine,2024-07-03,2025-07-03,1072.65,LAPSED,2026-08-15
POL000827,BRK0013,Property,2025-08-24,2026-08-24,18781.85,CANCELLED,2026-08-15
POL002668,BRK0025,General Liability,2026-02-01,2027-02-01,4847.67,ACTIVE,2026-08-15
POL003148,BRK0025,General Liability,2025-12-20,2026-12-20,24744.57,ACTIVE,2026-08-15
POL002154,BRK0033,Property,2024-07-01,2025-07-01,2532.96,RENEWED,2026-08-15
POL000016,BRK0014,Property,2025-01-01,2026-01-01,21930.46,LAPSED,2026-08-15
POL002107,BRK0016,Marine,2024-02-24,2025-02-23,12024.75,ACTIVE,2026-08-15
POL001892,BRK0012,Property,2026-06-10,2027-06-10,21859.35,ACTIVE,2026-08-15
POL003375,BRK0022,Commercial Auto,2025-02-03,2026-02-03,2920.42,RENEWED,2026-08-15
POL002956,BRK0007,General Liability,2024-04-12,2025-04-12,8901.3,RENEWED,2026-08-15
POL003669,BRK0035,Marine,2025-03-24,2026-03-24,3845.23,CANCELLED,2026-08-15
POL000883,BRK0039,Marine,2026-05-17,2027-05-17,18511.72,CANCELLED,2026-08-15
POL001029,BRK0033,Marine,2024-06-20,2025-06-20,12715.4,RENEWED,2026-08-15
POL002512,BRK0028,Property,2025-03-24,2026-03-24,20438.85,LAPSED,2026-08-15
POL002054,BRK0021,Marine,2026-02-15,2027-02-15,19583.38,ACTIVE,2026-08-15
POL004010,BRK0026,  Marine ,2024-11-29,2025-11-29,13031.6,RENEWED,2026-08-15
POL002367,BRK0045,Cyber,2024-07-27,2025-07-27,1268.35,RENEWED,2026-08-15
POL000452,BRK0016,COMMERCIAL AUTO,2024-12-04,2025-12-04,16891.04,LAPSED,2026-08-15
POL001202,BRK0001,General Liability,2025-10-02,2026-10-02,24304.32,ACTIVE,2026-08-15
POL004876,BRK0038,Commercial Auto,2025-12-25,2026-12-25,18747.95,LAPSED,2026-08-15
POL002415,BRK0044,Property,2024-09-29,2025-09-29,22213.97,ACTIVE,2026-08-15
POL002882,BRK0033,Cyber,2026-02-24,2027-02-24,25591.98,RENEWED,2026-08-15
POL001154,BRK0050,General Liability,2024-12-07,2025-12-07,2899.7,LAPSED,2026-08-15
POL003598,BRK0046,Commercial Auto,2025-10-10,2026-10-10,12483.92,LAPSED,2026-08-15
POL002278,BRK0019,Property,2024-06-04,2025-06-04,22093.18,RENEWED,2026-08-15
POL002225,BRK0016,Commercial Auto,2024-11-18,2025-11-18,15416.81,ACTIVE,2026-08-15
POL002917,BRK0048,Cyber,2025-08-25,2026-08-25,8355.1,RENEWED,2026-08-15
POL002102,BRK0023,Marine,2024-07-26,2025-07-26,725.62,ACTIVE,2026-08-15
POL004168,BRK0036,  General Liability ,2026-02-08,2027-02-08,4265.61,LAPSED,2026-08-15
POL002338,BRK0031,commercial auto,2024-01-07,2025-01-06,18949.92,ACTIVE,2026-08-15
POL004315,BRK0020,General Liability,2026-05-15,2027-05-15,20080.58,ACTIVE,2026-08-15
POL000677,BRK0008,Property,2025-10-02,2026-10-02,8677.91,LAPSED,2026-08-15
POL001087,BRK0035,Property,2025-09-01,2026-09-01,7993.26,CANCELLED,2026-08-15
POL000222,BRK0019,Property,2026-02-28,2027-02-28,14231.95,CANCELLED,2026-08-15
POL002673,BRK0009,Commercial Auto,2026-01-08,2027-01-08,14793.11,ACTIVE,2026-08-15
POL003089,BRK0047,Property,2025-08-28,2026-08-28,6413.42,LAPSED,2026-08-15
POL002100,BRK0050,  General Liability ,2026-02-26,2027-02-26,22066.27,LAPSED,2026-08-15
POL002219,BRK0043,Property,2024-07-22,2025-07-22,23499.14,CANCELLED,2026-08-15
POL004976,BRK0025,Marine,N/A,2026-09-05,9771.92,ACTIVE,2026-08-15
POL000860,BRK0041,Cyber,2024-01-20,2025-01-19,28413.5,ACTIVE,2026-08-15
POL000823,BRK0029,Cyber,2024-05-22,2025-05-22,7964.76,ACTIVE,2026-08-15
POL000360,BRK0040,Property,2026-01-27,2027-01-27,19429.02,LAPSED,2026-08-15
POL002726,BRK0012,Marine,2026-13-45,2026-11-15,17738.01,RENEWED,2026-08-15
POL002009,BRK0049,Marine,2024-12-31,2025-12-31,24527.27,ACTIVE,2026-08-15
POL000953,BRK0022,  Property ,2025-06-17,2026-06-17,19519.35,LAPSED,2026-08-15
POL001048,BRK0013,Commercial Auto,2024-07-10,2025-07-10,7632.09,ACTIVE,2026-08-15
POL001249,BRK0006,Commercial Auto,2024-12-27,2025-12-27,12094.89,CANCELLED,2026-08-15
POL003186,BRK0021,Marine,2024-07-17,2025-07-17,15005.19,ACTIVE,2026-08-15
POL004921,BRK0028,Commercial Auto,2025-06-05,2026-06-05,22548.74,RENEWED,2026-08-15
POL002768,BRK0008,General Liability,2026-05-26,2027-05-26,19240.5,ACTIVE,2026-08-15
POL002331,BRK0019,General Liability,2025-11-28,2026-11-28,19597.81,LAPSED,2026-08-15
POL003545,BRK0047,Property,0000-00-00,2027-03-29,14933.48,RENEWED,2026-08-15
POL003093,BRK0009,General Liability,2024-01-02,2025-01-01,20377.04,ACTIVE,2026-08-15
POL003745,BRK0039,Commercial Auto,2025-03-06,2026-03-06,9854.33,RENEWED,2026-08-15
POL000081,BRK0045,Marine,2025-03-24,2026-03-24,6362.79,LAPSED,2026-08-15
POL002195,BRK0012,Marine,2025-11-07,2026-11-07,13264.32,LAPSED,2026-08-15
POL001088,BRK0036,Cyber,2025-01-19,2026-01-19,5295.04,LAPSED,2026-08-15
POL004854,BRK0050,Cyber,2024-06-19,0000-00-00,22056.88,ACTIVE,2026-08-15
POL001122,BRK0004,Cyber,2024-11-14,2025-11-14,8331.25,CANCELLED,2026-08-15
POL004212,BRK0048,Marine,2024-07-19,2025-07-19,18822.37,LAPSED,2026-08-15
POL000357,BRK0047,General Liability,2025-03-02,2026-03-02,12800.0,ACTIVE,2026-08-15
POL004568,BRK0006,Commercial Auto,2025-05-31,2026-05-31,17830.06,LAPSED,2026-08-15
POL003417,BRK0005,Marine,2025-03-19,2026-03-19,21698.81,CANCELLED,2026-08-15
POL000439,BRK0029,General Liability,2024-01-05,2025-01-04,4381.66,ACTIVE,2026-08-15
POL000072,BRK0020,Cyber,2024-06-18,2025-06-18,3546.66,CANCELLED,2026-08-15
POL003701,BRK0017,General Liability,2026-02-08,2027-02-08,8893.89,CANCELLED,2026-08-15
POL003157,BRK0034,Cyber,2024-06-03,2025-06-03,3417.21,ACTIVE,2026-08-15
POL000758,BRK0003,Cyber,2026-02-21,2027-02-21,19059.98,LAPSED,2026-08-15
POL000667,BRK0030,Marine,2024-01-13,2026-13-45,6328.02,RENEWED,2026-08-15
POL001440,BRK0013,General Liability,2025-11-20,2026-11-20,12669.8,LAPSED,2026-08-15
POL003310,BRK0030,General Liability,2026-03-09,2027-03-09,22828.33,LAPSED,2026-08-15
POL002358,BRK0022,General Liability,2024-05-25,2025-05-25,17325.07,LAPSED,2026-08-15
POL003015,BRK0041,Property,2026-04-26,2027-04-26,17554.04,ACTIVE,2026-08-15
POL003428,BRK0041,Property,2025-09-10,2026-09-10,8879.63,RENEWED,2026-08-15
POL003986,BRK0038,Commercial Auto,2025-03-19,2026-03-19,7176.47,CANCELLED,2026-08-15
POL001278,BRK0034,Property,2024-11-21,2025-11-21,12854.3,RENEWED,2026-08-15
POL004707,BRK0002,Commercial Auto,2025-07-11,2026-07-11,10810.29,ACTIVE,2026-08-15
POL000670,BRK0006,Commercial Auto,2024-12-05,2025-12-05,7467.32,LAPSED,2026-08-15
POL000385,BRK0013,Marine,2025-07-30,2026-07-30,1876.12,LAPSED,2026-08-15
POL001330,BRK0020,General Liability,2024-04-12,2025-04-12,6804.82,RENEWED,2026-08-15
POL001338,BRK0036,Property,2025-09-30,2026-09-30,882.01,ACTIVE,2026-08-15
POL004103,BRK0004,Marine,2024-12-21,2025-12-21,8837.69,CANCELLED,2026-08-15
POL003347,BRK0039,Property,2026-02-15,2027-02-15,22909.62,RENEWED,2026-08-15
POL001906,BRK0041,Commercial Auto,2024-05-29,2025-05-29,11351.32,CANCELLED,2026-08-15
POL000944,BRK0041,Property,2025-01-04,2026-01-04,6090.46,RENEWED,2026-08-15
POL004265,BRK0013,Marine,2025-12-14,2026-12-14,11740.69,RENEWED,2026-08-15
POL004667,BRK0009,Cyber,2026-05-01,2027-05-01,23014.49,ACTIVE,2026-08-15
POL002015,BRK0015,Property,2025-03-21,2026-03-21,17089.97,CANCELLED,2026-08-15
POL001827,BRK0014,Marine,2026-04-15,2027-04-15,12783.9,ACTIVE,2026-08-15
POL004432,BRK0038,Property,2026-05-27,2027-05-27,7156.01,ACTIVE,2026-08-15
POL004508,BRK0033,Marine,2024-08-10,2025-08-10,15358.55,ACTIVE,2026-08-15
POL000745,BRK0037,Commercial Auto,2025-02-04,2026-02-04,13930.73,RENEWED,2026-08-15
POL002721,BRK0025,Commercial Auto,2024-11-15,2025-11-15,4036.0,RENEWED,2026-08-15
POL001398,BRK0017,Cyber,2026-04-28,2027-04-28,15727.5,RENEWED,2026-08-15
POL003875,BRK0021,Marine,2025-03-29,2026-03-29,3598.65,ACTIVE,2026-08-15
POL002797,BRK0013,Marine,2025-02-13,2026-02-13,764.12,ACTIVE,2026-08-15
POL000486,BRK0025,Marine,2025-01-25,2026-01-25,14027.05,ACTIVE,2026-08-15
POL004703,BRK0048,Cyber,2026-02-14,2027-02-14,15593.81,LAPSED,2026-08-15
POL000287,BRK0018,Property,2024-03-25,2025-03-25,10045.74,CANCELLED,2026-08-15
POL002109,BRK0006,Marine,2025-10-16,2026-10-16,3007.28,LAPSED,2026-08-15
POL001718,BRK0035,General Liability,2024-10-18,2025-10-18,3425.32,LAPSED,2026-08-15
POL004680,BRK0042,Marine,2024-12-28,2025-12-28,19395.0,CANCELLED,2026-08-15
POL004033,BRK0037,CYBER,2025-11-23,2026-11-23,8362.87,LAPSED,2026-08-15
POL004051,BRK0022,General Liability,2025-07-17,2026-07-17,15695.05,ACTIVE,2026-08-15
POL001955,BRK0043,General Liability,2024-06-22,2025-06-22,5500.29,LAPSED,2026-08-15
POL000784,BRK0030,cyber,2025-01-09,2026-01-09,2141.64,LAPSED,2026-08-15
POL001829,BRK0008,General Liability,2025-05-15,2026-05-15,10176.53,RENEWED,2026-08-15
POL004417,BRK0029,General Liability,2025-06-05,2026-06-05,24630.16,CANCELLED,2026-08-15
POL004540,BRK0028,Marine,2025-10-24,2026-10-24,9455.67,LAPSED,2026-08-15
POL000359,BRK0020,General Liability,2026-03-03,2027-03-03,7644.08,CANCELLED,2026-08-15
POL004085,BRK0032,Cyber,2025-11-05,2026-11-05,22998.45,RENEWED,2026-08-15
POL000799,BRK0020,Commercial Auto,2025-06-30,2026-06-30,4061.91,RENEWED,2026-08-15
POL002253,BRK0002,Cyber,2025-03-11,2026-03-11,24968.41,ACTIVE,2026-08-15
POL001091,BRK0025,Cyber,2024-05-07,2025-05-07,19396.12,CANCELLED,2026-08-15
POL001345,BRK0041,Marine,2025-08-03,2026-08-03,11203.87,LAPSED,2026-08-15
POL002414,BRK0027,Property,2026-03-15,2027-03-15,14092.73,CANCELLED,2026-08-15
POL004188,BRK0040,General Liability,2024-10-24,2025-10-24,22738.68,LAPSED,2026-08-15
POL001527,BRK0048,Commercial Auto,2024-09-21,2025-09-21,9634.22,RENEWED,2026-08-15
POL000122,BRK0044,Commercial Auto,2025-03-12,2026-03-12,2479.37,LAPSED,2026-08-15
POL000140,BRK0026,Commercial Auto,2024-03-14,2025-03-14,8169.99,RENEWED,2026-08-15
POL002792,BRK0035,General Liability,2025-09-23,2026-09-23,14639.55,LAPSED,2026-08-15
POL004884,BRK0041,Commercial Auto,2025-04-16,2026-04-16,16654.14,CANCELLED,2026-08-15
POL002384,BRK0011,Cyber,2024-03-30,2025-03-30,10183.41,LAPSED,2026-08-15
POL000282,BRK0037,Property,2024-06-15,2025-06-15,13743.78,RENEWED,2026-08-15
POL000913,BRK0028,General Liability,2026-02-13,2027-02-13,1839.93,RENEWED,2026-08-15
POL003898,BRK0043,Commercial Auto,31/12/2025,2025-11-19,10003.65,LAPSED,2026-08-15
POL002894,BRK0001,Property,2024-12-02,2025-12-02,1832.78,LAPSED,2026-08-15
POL002093,BRK0040,General Liability,2026-04-13,2027-04-13,23660.92,RENEWED,2026-08-15
POL003403,BRK0020,Property,2025-12-01,2026-12-01,13028.29,ACTIVE,2026-08-15
POL000804,BRK0050,General Liability,2026-03-11,2027-03-11,17088.05,ACTIVE,2026-08-15
POL004219,BRK0009,Commercial Auto,2025-02-09,2026-02-09,17940.87,ACTIVE,2026-08-15
POL004623,BRK0046,General Liability,2024-10-23,2025-10-23,10787.78,RENEWED,2026-08-15
POL000920,BRK0017,General Liability,2025-09-30,2026-09-30,5034.64,CANCELLED,2026-08-15
POL002606,BRK0006,General Liability,2025-09-05,2026-09-05,17656.49,ACTIVE,2026-08-15
POL001960,BRK0013,Cyber,2026-04-05,2027-04-05,15698.38,ACTIVE,2026-08-15
POL002407,BRK0011,Property,2025-02-05,2026-02-05,3403.63,RENEWED,2026-08-15
POL004253,BRK0038,CYBER,2024-09-24,2025-09-24,10147.61,RENEWED,2026-08-15
POL002310,BRK0025,COMMERCIAL AUTO,2026-01-02,2027-01-02,9901.04,ACTIVE,2026-08-15
POL002501,BRK0027,Property,2024-07-14,2025-07-14,6592.2,CANCELLED,2026-08-15
POL000444,BRK0044,Property,2025-03-20,2026-03-20,5116.44,RENEWED,2026-08-15
POL001484,BRK0006,Cyber,2025-06-27,2026-06-27,22031.53,LAPSED,2026-08-15
POL001161,BRK0046,Property,2025-06-17,2026-06-17,12994.96,CANCELLED,2026-08-15
POL004158,BRK0037,Marine,2026-01-14,2027-01-14,9519.47,ACTIVE,2026-08-15
POL000414,BRK0042,Marine,2025-01-27,2026-01-27,10372.86,RENEWED,2026-08-15
POL001415,BRK0034,Commercial Auto,2026-05-17,2027-05-17,8265.01,LAPSED,2026-08-15
POL001411,BRK0027,General Liability,2024-12-09,2025-12-09,4427.66,ACTIVE,2026-08-15
POL001573,BRK0033,General Liability,2025-08-24,2026-08-24,16385.22,RENEWED,2026-08-15
POL000562,BRK0001,Cyber,2025-09-20,2026-09-20,8227.71,CANCELLED,2026-08-15
POL004200,BRK0041,General Liability,2024-01-09,2025-01-08,19304.78,LAPSED,2026-08-15
POL000336,BRK0014,  Marine ,2024-01-02,2025-01-01,727.53,CANCELLED,2026-08-15
POL002155,BRK0002,Property,,2025-12-06,20139.73,CANCELLED,2026-08-15
POL004178,BRK0008,General Liability,2024-08-14,2025-08-14,16623.58,ACTIVE,2026-08-15
POL002013,BRK0045,Commercial Auto,2024-06-06,2025-06-06,4698.69,ACTIVE,2026-08-15
POL001966,BRK0030,Commercial Auto,2024-11-18,2025-11-18,19270.07,LAPSED,2026-08-15
POL003410,BRK0017,Commercial Auto,2024-02-14,2025-02-13,2807.6,RENEWED,2026-08-15
POL003975,BRK0018,Cyber,2026-05-10,2027-05-10,10837.34,CANCELLED,2026-08-15
POL004123,BRK0019,Commercial Auto,2025-03-21,2026-03-21,11532.4,RENEWED,2026-08-15
POL004012,BRK0032,General Liability,2024-12-27,2025-12-27,9512.19,CANCELLED,2026-08-15
POL001185,BRK0018,General Liability,2025-01-07,2026-01-07,4952.91,ACTIVE,2026-08-15
POL000806,BRK0010,Marine,2025-02-11,2026-02-11,9108.2,RENEWED,2026-08-15
POL004599,BRK0016,Cyber,2025-10-01,2026-10-01,11635.59,ACTIVE,2026-08-15
POL004701,BRK0026,COMMERCIAL AUTO,2025-03-02,2026-03-02,18357.26,RENEWED,2026-08-15
POL003623,BRK0047,Marine,2026-05-07,2027-05-07,22496.32,RENEWED,2026-08-15
POL000668,BRK0027,  Marine ,31/12/2025,2026-04-09,15901.57,LAPSED,2026-08-15
POL002257,BRK0024,General Liability,2024-06-18,2025-06-18,15598.85,RENEWED,2026-08-15
POL001364,BRK0005,Marine,2025-02-07,2026-02-07,14612.95,CANCELLED,2026-08-15
POL001927,BRK0039,General Liability,2024-06-12,2025-06-12,2516.6,ACTIVE,2026-08-15
POL002179,BRK0034,Marine,2026-02-16,2027-02-16,20528.76,LAPSED,2026-08-15
POL000769,BRK0050,Commercial Auto,2024-08-23,2025-08-23,21812.21,RENEWED,2026-08-15
POL001656,BRK0041,Marine,2024-04-25,2025-04-25,21704.9,RENEWED,2026-08-15
POL001708,BRK0025,Property,2024-11-06,2025-11-06,17262.05,RENEWED,2026-08-15
POL001310,BRK0038,Marine,2024-05-21,2025-05-21,14811.19,RENEWED,2026-08-15
POL002669,BRK0020,Property,N/A,2026-05-22,2942.13,ACTIVE,2026-08-15
POL003877,BRK0010,Marine,2025-02-25,2026-02-25,3049.96,RENEWED,2026-08-15
POL000963,BRK0027,Commercial Auto,2025-09-08,2026-09-08,4255.96,CANCELLED,2026-08-15
POL001889,BRK0038,Cyber,2024-08-12,2025-08-12,24489.46,CANCELLED,2026-08-15
POL000983,BRK0001,Marine,2024-02-12,2025-02-11,4600.85,ACTIVE,2026-08-15
POL000717,BRK0033,Marine,2025-04-10,2026-04-10,5051.88,ACTIVE,2026-08-15
POL000726,BRK0017,Commercial Auto,2024-10-08,2025-10-08,23214.31,RENEWED,2026-08-15
POL004226,BRK0036,Marine,2026-04-13,2027-04-13,2761.85,RENEWED,2026-08-15
POL000926,BRK0031,Commercial Auto,2025-05-11,2026-05-11,14451.05,RENEWED,2026-08-15
POL004740,BRK0031,Commercial Auto,2026-05-26,2027-05-26,7152.15,CANCELLED,2026-08-15
POL004080,BRK0006,  Marine ,2024-02-24,2025-02-23,17235.66,CANCELLED,2026-08-15
POL004332,BRK0024,Marine,2024-07-27,2025-07-27,12969.88,CANCELLED,2026-08-15
POL003880,BRK0025,Cyber,2024-07-25,31/12/2025,5296.06,RENEWED,2026-08-15
POL004429,BRK0021,Marine,2024-11-19,2025-11-19,21203.28,ACTIVE,2026-08-15
POL001989,BRK0025,General Liability,2024-07-30,2025-07-30,5985.18,RENEWED,2026-08-15
POL000697,BRK0023,General Liability,2025-09-23,2026-09-23,20327.85,ACTIVE,2026-08-15
POL002201,BRK0013,Marine,2024-10-09,2025-10-09,9990.53,LAPSED,2026-08-15
POL004194,BRK0026,Cyber,2026-04-07,2027-04-07,10620.07,ACTIVE,2026-08-15
POL002938,BRK0002,Marine,2025-03-17,2026-03-17,19474.44,CANCELLED,2026-08-15
POL003905,BRK0016,General Liability,2025-08-22,2026-08-22,24721.45,LAPSED,2026-08-15
POL001676,BRK0036,Property,2024-09-08,2025-09-08,20914.58,LAPSED,2026-08-15
POL001642,BRK0015,Marine,2024-04-06,2025-04-06,3594.33,CANCELLED,2026-08-15
POL003467,BRK0034,General Liability,2026-03-28,2027-03-28,10506.73,RENEWED,2026-08-15
POL002836,BRK0026,  Property ,2024-05-18,2025-05-18,16632.32,LAPSED,2026-08-15
POL001595,BRK0050,  General Liability ,2025-04-12,2026-04-12,6770.27,CANCELLED,2026-08-15
POL002142,BRK0008,Marine,2026-05-02,2027-05-02,20909.1,CANCELLED,2026-08-15
POL002138,BRK0034,Cyber,2024-12-17,2025-12-17,29007.31,LAPSED,2026-08-15
POL001684,BRK0002,Cyber,2024-06-24,2025-06-24,12177.35,LAPSED,2026-08-15
POL003845,BRK0011,Property,2026-01-17,2027-01-17,9356.6,LAPSED,2026-08-15
POL002739,BRK0024,General Liability,2024-06-13,2025-06-13,18292.08,LAPSED,2026-08-15
POL000899,BRK0048,Marine,2024-11-19,2025-11-19,16606.78,RENEWED,2026-08-15
POL003144,BRK0012,General Liability,2025-02-10,2026-02-10,24791.63,LAPSED,2026-08-15
POL002994,BRK0012,Cyber,2026-02-18,2027-02-18,12618.78,ACTIVE,2026-08-15
POL002121,BRK0003,General Liability,2024-05-09,2025-05-09,7623.65,LAPSED,2026-08-15
POL004896,BRK0005,Cyber,2025-05-24,2026-05-24,9078.74,LAPSED,2026-08-15
POL001127,BRK0046,Property,2026-04-27,2027-04-27,18525.28,LAPSED,2026-08-15
POL000631,BRK0026,Cyber,2025-05-14,2026-05-14,6533.02,ACTIVE,2026-08-15
POL002901,BRK0002,Property,2026-05-10,2027-05-10,20209.38,RENEWED,2026-08-15
POL001846,BRK0046,Marine,2024-08-22,2025-08-22,5315.51,LAPSED,2026-08-15
POL001391,BRK0036,General Liability,2026-03-09,2027-03-09,8312.04,ACTIVE,2026-08-15
